name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,Location,Color,Drivetrain
Maruti Swift,2012,350000,52000,Diesel,Individual,Manual,3,19.3,1248,73.9,190.0,5.0,Unknown,Others,Unknown
Hyundai i10,2010,131000,80000,Petrol,Individual,Manual,3,19.81,1086,68.05,99.04,5.0,Unknown,Others,Unknown
Honda Amaze,2016,450000,85000,Diesel,Individual,Manual,1,25.8,1498,98.6,200.0,5.0,Unknown,Others,Unknown
Maruti Vitara,2016,750000,83000,Diesel,Individual,Manual,1,24.3,1248,88.5,200.0,5.0,Unknown,Others,Unknown
Maruti Alto,2013,200000,50000,Petrol,Individual,Manual,1,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2009,125000,120000,Petrol,Individual,Manual,4,18.9,1061,67.0,84.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2014,500000,100000,Diesel,Individual,Manual,1,15.96,2523,62.1,195.0,7.0,Unknown,Others,Unknown
Maruti Swift,2012,380000,70000,Diesel,Individual,Manual,3,22.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2008,128000,19000,Petrol,Individual,Manual,1,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Honda City,2009,250000,68600,Petrol,Individual,Manual,3,17.0,1497,118.0,146.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2017,690000,60000,Diesel,Individual,Manual,1,16.5,1493,70.0,195.0,7.0,Unknown,Others,Unknown
Mahindra Bolero,2014,650000,65000,Diesel,Individual,Manual,2,15.96,2523,62.1,195.0,7.0,Unknown,Others,Unknown
Honda City,2012,560000,40000,Petrol,Individual,Manual,2,16.8,1497,116.3,146.0,5.0,Unknown,Others,Unknown
Tata Indica,2012,120000,160000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Celerio,2016,400000,25000,Petrol,Individual,Manual,1,23.1,998,67.04,90.0,5.0,Unknown,Others,Unknown
Maruti Alto,2012,200000,29500,Petrol,Individual,Manual,1,20.92,998,67.1,90.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2018,950000,13887,Petrol,Individual,Manual,1,17.0,1591,121.3,151.0,5.0,Unknown,Others,Unknown
Maruti Alto,2016,300000,50000,Petrol,Individual,Manual,2,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Renault KWID,2016,315000,30000,Petrol,Individual,Manual,2,25.17,799,53.3,72.0,5.0,Unknown,Others,Unknown
Maruti Alto,2012,220000,100000,Petrol,Individual,Manual,1,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Chevrolet Aveo,2011,130000,60000,Petrol,Individual,Manual,2,14.49,1399,92.7,127.0,5.0,Unknown,Others,Unknown
Hyundai i20,2016,595000,60000,Diesel,Individual,Manual,2,22.54,1396,88.73,219.7,5.0,Unknown,Others,Unknown
Tata Indica,2011,110000,120000,Diesel,Individual,Manual,1,19.4,1405,70.0,135.4,5.0,Unknown,Others,Unknown
Ford EcoSport,2017,680000,13500,Petrol,Individual,Manual,1,17.0,1497,121.36,150.0,5.0,Unknown,Others,Unknown
Fiat Grande,2013,280000,52000,Diesel,Individual,Manual,1,20.3,1248,75.0,197.0,5.0,Unknown,Others,Unknown
Maruti Baleno,2017,530000,30000,Petrol,Individual,Manual,2,21.4,1197,83.1,115.0,5.0,Unknown,Others,Unknown
Hyundai Xcent,2017,610000,14000,Petrol,Individual,Manual,1,19.1,1197,82.0,114.0,5.0,Unknown,Others,Unknown
Tata Aria,2014,500000,90000,Diesel,Individual,Manual,2,15.05,2179,147.9,320.0,7.0,Unknown,Others,Unknown
Tata Tigor,2018,500000,50000,Diesel,Individual,Manual,1,24.7,1047,69.0,140.0,5.0,Unknown,Others,Unknown
Mahindra Xylo,2010,250000,120000,Diesel,Individual,Manual,2,13.0,2489,95.0,220.0,8.0,Unknown,Others,Unknown
Hyundai EON,2018,325000,10000,Petrol,Individual,Manual,1,21.1,814,55.2,74.5,5.0,Unknown,Others,Unknown
Maruti Baleno,2018,550000,10000,Petrol,Individual,Manual,1,21.4,1197,83.1,115.0,5.0,Unknown,Others,Unknown
Maruti Ciaz,2018,720000,25000,Petrol,Individual,Manual,1,20.73,1373,91.1,130.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2017,950000,20000,Petrol,Individual,Manual,1,17.0,1591,121.3,151.0,5.0,Unknown,Others,Unknown
Maruti Swift,2013,350000,60000,Diesel,Individual,Manual,1,22.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2018,500000,40000,Petrol,Individual,Manual,1,18.9,1197,81.86,113.75,5.0,Unknown,Others,Unknown
Maruti Swift,2012,380000,60000,Diesel,Individual,Manual,1,19.3,1248,73.9,190.0,5.0,Unknown,Others,Unknown
Hyundai Xcent,2015,380000,50000,Petrol,Individual,Automatic,1,16.9,1197,82.0,114.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2017,900000,20000,Petrol,Individual,Manual,1,17.0,1591,121.3,151.0,5.0,Unknown,Others,Unknown
Maruti Alto,2017,295000,35000,Petrol,Individual,Manual,1,24.7,796,47.3,69.0,5.0,Unknown,Others,Unknown
Maruti Ciaz,2016,640000,40000,Diesel,Individual,Manual,1,28.09,1248,88.5,200.0,5.0,Unknown,Others,Unknown
Tata Nexon,2018,790000,60000,Diesel,Individual,Manual,1,21.5,1497,108.5,260.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2015,625000,20000,Petrol,Individual,Manual,1,17.01,1591,121.4,154.9,5.0,Unknown,Others,Unknown
Ford EcoSport,2017,604000,30000,Petrol,Individual,Manual,2,17.0,1497,121.36,150.0,5.0,Unknown,Others,Unknown
Maruti Alto,2015,315000,29000,Petrol,Individual,Manual,1,23.95,998,67.05,90.0,5.0,Unknown,Others,Unknown
Mahindra XUV300,2019,950000,17000,Diesel,Individual,Manual,1,20.0,1497,115.0,300.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2017,400000,50000,Petrol,Individual,Manual,1,20.51,998,67.04,90.0,5.0,Unknown,Others,Unknown
Hyundai i20,2018,700000,42000,Petrol,Individual,Automatic,1,18.6,1368,98.63,132.3,5.0,Unknown,Others,Unknown
Mahindra Verito,2012,260000,110000,Diesel,Individual,Manual,1,21.03,1461,65.0,160.0,5.0,Unknown,Others,Unknown
Tata Indigo,2012,200000,90000,Diesel,Individual,Manual,1,23.57,1396,70.0,140.0,5.0,Unknown,Others,Unknown
Maruti Dzire,2020,580000,70000,Petrol,Individual,Manual,1,23.26,1197,88.5,113.0,5.0,Unknown,Others,Unknown
Volkswagen Vento,2011,330000,66000,Diesel,Individual,Manual,2,20.5,1598,105.0,250.0,5.0,Unknown,Others,Unknown
Hyundai Creta,2018,1350000,5000,Petrol,Individual,Automatic,1,14.8,1591,121.3,151.0,5.0,Unknown,Others,Unknown
Mahindra Verito,2014,250000,50000,Diesel,Individual,Manual,2,21.03,1461,65.0,160.0,5.0,Unknown,Others,Unknown
Skoda Rapid,2019,725000,25000,Petrol,Individual,Manual,1,15.41,1598,103.2,153.0,5.0,Unknown,Others,Unknown
Maruti Swift,2013,300000,70000,Diesel,Individual,Manual,1,23.4,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti 800,2006,120000,40000,Petrol,Individual,Manual,2,16.1,796,37.0,59.0,4.0,Unknown,Others,Unknown
Mahindra XUV500,2016,1175000,110000,Diesel,Individual,Manual,1,16.0,2179,140.0,330.0,7.0,Unknown,Others,Unknown
Tata New,2009,380000,150000,Diesel,Individual,Manual,1,13.93,2179,138.0,320.0,7.0,Unknown,Others,Unknown
Tata Indica,2014,400000,45000,Diesel,Individual,Manual,1,19.1,1405,70.0,135.4,5.0,Unknown,Others,Unknown
Tata New,2011,229999,140000,Diesel,Individual,Manual,2,11.57,2179,138.1,320.0,7.0,Unknown,Others,Unknown
Volkswagen Jetta,2011,550000,106000,Diesel,Individual,Automatic,2,16.96,1968,138.1,320.0,5.0,Unknown,Others,Unknown
Chevrolet Aveo,2008,150000,60000,Petrol,Individual,Manual,4,15.26,1150,74.9,110.0,5.0,Unknown,Others,Unknown
Maruti Omni,2017,265000,40000,Petrol,Individual,Manual,2,16.8,796,34.2,59.0,8.0,Unknown,Others,Unknown
Maruti Alto,2015,280000,80000,Petrol,Individual,Manual,1,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Hyundai Getz,2005,130000,50000,Petrol,Individual,Manual,2,15.3,1341,83.0,115.0,5.0,Unknown,Others,Unknown
Chevrolet Sail,2015,350000,50000,Petrol,Individual,Manual,1,18.2,1199,82.4,108.5,5.0,Unknown,Others,Unknown
Maruti Ritz,2009,200000,120000,Petrol,Individual,Manual,1,18.5,1197,85.8,114.0,5.0,Unknown,Others,Unknown
Maruti Swift,2018,550000,24400,Petrol,Individual,Manual,1,22.0,1197,81.8,113.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2013,400000,60000,Diesel,Individual,Manual,2,15.96,2523,62.1,195.0,7.0,Unknown,Others,Unknown
Maruti Ritz,2010,170000,120000,Petrol,Individual,Manual,2,18.5,1197,85.8,114.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2015,600000,60000,Diesel,Individual,Manual,2,24.8,1396,88.7,219.7,5.0,Unknown,Others,Unknown
Maruti Alto,2011,130000,100000,Petrol,Individual,Manual,2,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Hyundai Santro,2007,120000,60000,CNG,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti 800,2011,100000,120000,Petrol,Individual,Manual,2,16.1,796,37.0,59.0,4.0,Unknown,Others,Unknown
Renault KWID,2016,310000,27500,Petrol,Individual,Manual,1,25.17,799,53.3,72.0,5.0,Unknown,Others,Unknown
Maruti 800,2007,35000,10000,Petrol,Individual,Manual,1,16.1,796,37.0,59.0,4.0,Unknown,Others,Unknown
Maruti Swift,2009,270000,70000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indigo,2013,210000,120000,Petrol,Individual,Manual,1,15.64,1193,64.1,100.0,5.0,Unknown,Others,Unknown
Hyundai Xcent,2015,509999,90000,Diesel,Individual,Manual,1,24.4,1120,71.01,180.4,5.0,Unknown,Others,Unknown
Ford Figo,2013,229999,70000,Diesel,Individual,Manual,1,20.0,1399,68.1,160.0,5.0,Unknown,Others,Unknown
Renault Duster,2014,409999,188000,Diesel,Individual,Manual,2,19.01,1461,108.45,248.0,5.0,Unknown,Others,Unknown
Chevrolet Spark,2011,130000,67840,Petrol,Individual,Manual,1,18.0,995,62.0,90.3,5.0,Unknown,Others,Unknown
Tata Nano,2013,95000,30000,Petrol,Individual,Manual,1,25.4,624,37.48,51.0,4.0,Unknown,Others,Unknown
Maruti Alto,2016,225000,35000,Petrol,Individual,Manual,2,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Maruti Swift,2010,256999,150000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Vitara,2017,775000,100000,Diesel,Individual,Manual,1,24.3,1248,88.5,200.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2017,420000,30000,Petrol,Individual,Manual,1,20.51,998,67.04,90.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2016,480000,70000,Petrol,Individual,Manual,1,18.9,1197,82.0,114.0,5.0,Unknown,Others,Unknown
Toyota Qualis,2003,200000,149032,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2010,260000,380000,Diesel,Individual,Manual,2,13.6,2523,63.0,180.0,7.0,Unknown,Others,Unknown
Toyota Etios,2011,210000,84050,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Volkswagen Polo,2018,600000,15000,Petrol,Individual,Manual,1,16.2,1199,74.0,110.0,5.0,Unknown,Others,Unknown
Ford Ikon,2009,140000,140000,Diesel,Individual,Manual,2,13.8,1399,68.0,160.0,5.0,Unknown,Others,Unknown
Maruti Swift,2007,195000,112880,Diesel,Dealer,Manual,1,25.2,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indica,2013,210000,135000,Diesel,Dealer,Manual,2,19.4,1405,70.0,135.4,5.0,Unknown,Others,Unknown
Maruti Wagon,2006,130000,80000,Petrol,Individual,Manual,3,18.9,998,67.1,90.0,5.0,Unknown,Others,Unknown
Chevrolet Beat,2012,141000,128000,Petrol,Individual,Manual,3,18.6,1199,79.4,108.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2011,280000,120000,Diesel,Individual,Manual,1,13.6,2523,63.0,180.0,7.0,Unknown,Others,Unknown
Maruti SX4,2010,350000,30000,Petrol,Individual,Automatic,1,12.6,1586,103.2,145.0,5.0,Unknown,Others,Unknown
Tata Nexon,2018,575000,70000,Petrol,Individual,Manual,1,17.0,1198,108.5,170.0,5.0,Unknown,Others,Unknown
Hyundai i20,2015,550000,41000,Petrol,Individual,Manual,1,18.6,1197,81.83,114.7,5.0,Unknown,Others,Unknown
Toyota Etios,2011,420000,28100,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2006,120000,30000,Petrol,Individual,Manual,2,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Maruti Alto,2015,320000,30000,Petrol,Individual,Manual,1,23.95,998,67.05,90.0,5.0,Unknown,Others,Unknown
Hyundai Accent,2011,250000,35000,Petrol,Individual,Manual,1,16.36,1495,93.7,124.6,5.0,Unknown,Others,Unknown
Maruti SX4,2010,300000,22000,Petrol,Individual,Manual,1,15.0,1586,104.68,145.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2006,250000,70000,Petrol,Individual,Manual,1,18.9,998,67.1,90.0,5.0,Unknown,Others,Unknown
Maruti Omni,2005,120000,100000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2018,750000,70000,Diesel,Individual,Manual,1,16.5,1493,70.0,195.0,7.0,Unknown,Others,Unknown
Mahindra Scorpio,2005,151000,200000,Diesel,Individual,Manual,2,10.5,2179,120.0,290.0,8.0,Unknown,Others,Unknown
Tata Safari,2011,300000,120000,Diesel,Individual,Manual,1,13.93,2179,138.03,320.0,7.0,Unknown,Others,Unknown
Maruti Ignis,2019,577000,3000,Petrol,Individual,Manual,1,20.89,1197,81.8,113.0,5.0,Unknown,Others,Unknown
Maruti Alto,2012,229999,50000,Petrol,Individual,Manual,1,20.92,998,67.1,90.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2013,500000,50000,Diesel,Individual,Manual,1,15.96,2523,62.1,195.0,7.0,Unknown,Others,Unknown
Honda Jazz,2019,840000,1500,Petrol,Individual,Automatic,1,18.2,1199,88.7,110.0,5.0,Unknown,Others,Unknown
Volkswagen Vento,2017,900000,74000,Diesel,Individual,Manual,1,22.27,1498,108.6,250.0,5.0,Unknown,Others,Unknown
Honda Jazz,2017,650000,25000,Petrol,Individual,Manual,1,18.7,1199,88.7,110.0,5.0,Unknown,Others,Unknown
Honda Jazz,2016,650000,61915,Diesel,Individual,Manual,1,27.3,1498,98.6,200.0,5.0,Unknown,Others,Unknown
Hyundai EON,2016,250000,110000,Petrol,Individual,Manual,1,21.1,814,55.2,74.5,5.0,Unknown,Others,Unknown
Volkswagen Polo,2016,550000,70000,Diesel,Individual,Manual,1,20.14,1498,88.0,230.0,5.0,Unknown,Others,Unknown
Maruti Swift,2007,250000,150000,Diesel,Individual,Manual,4,17.8,1248,75.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Quanto,2013,350000,110000,Diesel,Individual,Manual,2,17.21,1493,100.0,240.0,7.0,Unknown,Others,Unknown
Chevrolet Beat,2014,185000,90000,Diesel,Individual,Manual,2,25.44,936,56.3,142.5,5.0,Unknown,Others,Unknown
Ford Figo,2010,229999,120000,Petrol,Individual,Manual,3,15.6,1196,70.0,102.0,5.0,Unknown,Others,Unknown
Toyota Innova,2016,1000000,65000,Diesel,Individual,Manual,1,12.99,2494,100.6,200.0,8.0,Unknown,Others,Unknown
Maruti Wagon,2019,490000,10000,Petrol,Individual,Manual,1,20.52,1197,81.8,113.0,5.0,Unknown,Others,Unknown
Hyundai i10,2009,150000,80000,Petrol,Individual,Manual,2,20.36,1197,78.9,111.8,5.0,Unknown,Others,Unknown
Maruti Ertiga,2013,600000,184000,Diesel,Individual,Manual,1,20.77,1248,88.76,200.0,7.0,Unknown,Others,Unknown
Maruti Wagon,2013,270000,80000,CNG,Individual,Manual,2,32.52,998,58.33,78.0,5.0,Unknown,Others,Unknown
Maruti Zen,2005,60000,70000,Petrol,Individual,Manual,2,17.3,993,60.0,78.0,5.0,Unknown,Others,Unknown
Maruti SX4,2008,150000,89000,Petrol,Individual,Manual,2,15.6,1586,104.68,145.0,5.0,Unknown,Others,Unknown
Maruti Swift,2013,525000,69000,Diesel,Individual,Manual,2,22.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indica,2012,83000,90000,Diesel,Individual,Manual,2,25.0,1396,69.0,140.0,5.0,Unknown,Others,Unknown
Hyundai EON,2017,300000,8000,Petrol,Individual,Manual,1,21.1,814,55.2,74.5,5.0,Unknown,Others,Unknown
Fiat Linea,2011,250000,30000,Diesel,Individual,Manual,1,20.4,1248,91.2,209.0,5.0,Unknown,Others,Unknown
Maruti 800,2006,114999,59000,Petrol,Individual,Manual,2,16.1,796,37.0,59.0,4.0,Unknown,Others,Unknown
Maruti Ertiga,2018,700000,6200,Petrol,Individual,Manual,1,19.34,1462,103.0,138.0,7.0,Unknown,Others,Unknown
Maruti Celerio,2020,250000,120000,Petrol,Individual,Manual,2,21.63,998,67.0,90.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2016,350000,70000,Petrol,Individual,Manual,1,20.51,998,67.04,90.0,5.0,Unknown,Others,Unknown
Mahindra Scorpio,2017,850000,110000,Diesel,Individual,Manual,1,15.4,2523,75.0,200.0,7.0,Unknown,Others,Unknown
Hyundai Santro,2004,70000,158000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Chevrolet Spark,2007,90000,93000,Petrol,Individual,Manual,3,18.0,995,62.0,90.3,5.0,Unknown,Others,Unknown
Chevrolet Tavera,2014,600000,110000,Diesel,Individual,Manual,1,13.58,2499,72.4,171.0,10.0,Unknown,Others,Unknown
Maruti Alto,2007,135000,57000,Petrol,Individual,Manual,1,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Maruti Swift,2009,240000,120000,Petrol,Individual,Manual,1,17.5,1298,85.8,114.0,5.0,Unknown,Others,Unknown
Hyundai Creta,2018,946000,60000,Diesel,Individual,Manual,1,22.1,1396,88.7,219.7,5.0,Unknown,Others,Unknown
Tata Indigo,2011,215000,70000,Diesel,Individual,Manual,1,23.03,1396,69.0,140.0,5.0,Unknown,Others,Unknown
Maruti Zen,1999,50000,60000,Petrol,Individual,Manual,4,17.3,993,60.0,78.0,5.0,Unknown,Others,Unknown
Honda Amaze,2013,310000,100000,Diesel,Individual,Manual,1,25.8,1498,98.6,200.0,5.0,Unknown,Others,Unknown
Hyundai i10,2008,220000,35000,Petrol,Individual,Manual,1,20.36,1197,78.9,111.7,5.0,Unknown,Others,Unknown
Maruti Swift,2008,195000,90000,Diesel,Individual,Manual,3,17.8,1248,75.0,190.0,5.0,Unknown,Others,Unknown
Hyundai i20,2015,650000,50000,Petrol,Individual,Manual,1,17.19,1197,81.86,114.73,5.0,Unknown,Others,Unknown
Hyundai i20,2013,360000,30000,Petrol,Individual,Manual,1,18.5,1197,82.85,113.7,5.0,Unknown,Others,Unknown
Hyundai Elantra,2013,550000,50000,Petrol,Individual,Manual,2,16.3,1797,147.5,177.5,5.0,Unknown,Others,Unknown
Hyundai Grand,2016,490000,26000,Petrol,Individual,Manual,1,18.9,1197,82.0,114.0,5.0,Unknown,Others,Unknown
Maruti Alto,2011,195000,46000,Petrol,Individual,Manual,2,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Maruti Alto,2010,125000,80000,Petrol,Individual,Manual,4,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Tata Tiago,2019,459999,10000,Petrol,Individual,Manual,1,23.84,1199,84.0,114.0,5.0,Unknown,Others,Unknown
Maruti Alto,2015,275000,16700,Petrol,Individual,Manual,1,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Maruti Swift,2018,680000,70000,Diesel,Individual,Manual,1,28.4,1248,74.02,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2015,600000,7967,Petrol,Individual,Manual,1,20.85,1197,83.14,115.0,5.0,Unknown,Others,Unknown
Maruti Swift,2018,720000,20000,Petrol,Individual,Manual,1,22.0,1197,81.8,113.0,5.0,Unknown,Others,Unknown
Maruti Swift,2011,295000,50000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Renault KWID,2016,356000,9656,Petrol,Individual,Manual,1,25.17,799,53.3,72.0,5.0,Unknown,Others,Unknown
Hyundai i10,2011,225000,50000,Petrol,Individual,Manual,1,19.81,1086,68.05,99.04,5.0,Unknown,Others,Unknown
Ford Freestyle,2019,725000,17000,Diesel,Individual,Manual,1,24.4,1498,98.63,215.0,5.0,Unknown,Others,Unknown
Chevrolet Spark,2010,130000,50000,Petrol,Individual,Manual,1,18.0,995,62.0,90.3,5.0,Unknown,Others,Unknown
Renault KWID,2015,300000,10000,Petrol,Individual,Manual,1,25.17,799,53.3,72.0,5.0,Unknown,Others,Unknown
Hyundai i20,2013,400000,43000,Petrol,Individual,Manual,2,18.5,1197,82.85,113.7,5.0,Unknown,Others,Unknown
Hyundai Verna,2013,550000,50000,Diesel,Individual,Manual,1,23.5,1396,88.7,219.9,5.0,Unknown,Others,Unknown
Maruti Wagon,2006,120000,90000,Petrol,Individual,Manual,2,18.9,998,67.0,90.0,5.0,Unknown,Others,Unknown
Mahindra Xylo,2012,409999,100000,Diesel,Individual,Manual,2,14.0,2498,112.0,260.0,8.0,Unknown,Others,Unknown
Hyundai Santro,2010,110000,80000,Petrol,Individual,Manual,2,18.9,1086,62.1,96.1,5.0,Unknown,Others,Unknown
Maruti Swift,2019,610000,5000,Petrol,Individual,Manual,1,21.21,1197,81.8,113.0,5.0,Unknown,Others,Unknown
Ford Ecosport,2016,515000,68609,Diesel,Dealer,Manual,1,22.7,1498,89.84,204.0,5.0,Unknown,Others,Unknown
Ford EcoSport,2018,925000,33360,Diesel,Dealer,Manual,1,22.77,1498,98.59,205.0,5.0,Unknown,Others,Unknown
Nissan Kicks,2019,860000,14317,Petrol,Dealer,Manual,1,14.23,1498,104.55,142.0,5.0,Unknown,Others,Unknown
Ford Figo,2012,225000,87237,Diesel,Dealer,Manual,2,20.0,1399,68.05,160.0,5.0,Unknown,Others,Unknown
Ford Figo,2017,500000,62960,Diesel,Dealer,Manual,1,25.83,1498,99.0,215.0,5.0,Unknown,Others,Unknown
Maruti Swift,2017,600000,26634,Petrol,Dealer,Automatic,1,21.21,1197,81.8,113.0,5.0,Unknown,Others,Unknown
Ford Figo,2012,195000,163720,Diesel,Dealer,Manual,1,18.5,1399,68.0,160.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2012,265000,67998,Petrol,Dealer,Manual,1,18.9,998,67.1,90.0,5.0,Unknown,Others,Unknown
Ford Freestyle,2018,650000,20706,Diesel,Dealer,Manual,1,23.8,1499,98.63,215.0,5.0,Unknown,Others,Unknown
Ford Figo,2015,415000,100581,Diesel,Dealer,Manual,1,25.83,1498,99.0,215.0,5.0,Unknown,Others,Unknown
Renault Duster,2015,600000,67303,Diesel,Dealer,Manual,1,20.45,1461,83.8,200.0,5.0,Unknown,Others,Unknown
Maruti Ritz,2013,340000,79139,Petrol,Dealer,Manual,1,18.5,1197,85.8,114.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2014,350000,84784,Diesel,Dealer,Manual,1,24.0,1120,70.0,160.0,5.0,Unknown,Others,Unknown
Maruti Ritz,2012,265000,130376,Diesel,Dealer,Manual,2,23.2,1248,73.94,190.0,5.0,Unknown,Others,Unknown
Tata Safari,2017,625000,72000,Diesel,Individual,Manual,1,13.93,2179,138.03,320.0,7.0,Unknown,Others,Unknown
Maruti Swift,2014,395000,120000,Diesel,Individual,Manual,1,25.2,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Fiat Punto,2010,190000,120000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Xcent,2014,490000,100000,Diesel,Individual,Manual,1,24.4,1120,71.0,180.4,5.0,Unknown,Others,Unknown
Toyota Etios,2012,450000,148000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Ertiga,2018,955000,40000,Diesel,Individual,Manual,1,24.52,1248,88.5,200.0,7.0,Unknown,Others,Unknown
Maruti Swift,2013,525000,110000,Diesel,Individual,Manual,1,23.4,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Tigor,2017,550000,30000,Petrol,Individual,Manual,1,20.3,1199,84.0,114.0,5.0,Unknown,Others,Unknown
Tata Indica,2014,200000,120000,Diesel,Individual,Manual,2,19.1,1405,70.0,135.4,5.0,Unknown,Others,Unknown
Ford Figo,2017,500000,15000,Petrol,Individual,Manual,1,18.16,1196,86.8,112.0,5.0,Unknown,Others,Unknown
Maruti SX4,2016,825000,33500,Diesel,Individual,Manual,1,23.65,1248,88.5,200.0,5.0,Unknown,Others,Unknown
Mahindra Quanto,2012,250000,70000,Diesel,Individual,Manual,1,17.21,1493,100.0,240.0,7.0,Unknown,Others,Unknown
Toyota Etios,2015,600000,10000,Petrol,Individual,Manual,1,18.16,1197,78.8,104.0,5.0,Unknown,Others,Unknown
Mahindra Scorpio,2018,1325000,22053,Diesel,Individual,Manual,1,16.36,2179,120.0,280.0,7.0,Unknown,Others,Unknown
Mahindra TUV,2016,770000,50000,Diesel,Individual,Manual,1,18.49,1493,100.0,240.0,7.0,Unknown,Others,Unknown
